core,id_i,id_j,sub_i,sub_j,activity_i,se_i,activity_j,se_j,delta_activity,abs_delta,se_diff,p_value,q_value,significant
Cc1nc2ccccc2n1S(=O)(=O)[*:1],OCNT-0495858-AA-001,OCNT-0477307-AA-002,COc1cc([*:1])ccc1Cl,Cc1cc([*:1])ccc1Cl,-0.1872582098970197,0.0427736168014058,-0.432001363250909,0.0954807152560587,0.2447431533538893,0.2447431533538893,0.10462384661291164,0.019321598918390824,0.02609268904707635,True
CC(=O)Nc1ccc(SCC(=O)c2cc(C)n([*:1])c2C)cc1,OCNT-0497455-AA-001,OCNT-0497608-AA-001,COC(=O)c1ccc([*:1])cc1,c1ccc2c(c1)OCC(C[*:1])O2,-3.003341347967898,0.0355946198144179,-2.7591785401519147,0.027555710161508,-0.2441628078159832,0.2441628078159832,0.045014376839383065,5.8244903814809745e-08,1.0290633908652667e-07,True
O=C(Nc1nc(-c2ccccn2)cs1)[*:1],OCNT-0494165-AA-001,OCNT-0497311-AA-001,Fc1ccc([*:1])cc1,C1CC2CC1CC2C[*:1],-0.0050125214251481,0.0339530154945917,-0.2491195274286903,0.0268283280533607,0.2441070060035422,0.2441070060035422,0.04327316081955101,1.689948939512397e-08,3.011875495256253e-08,True
CC(C)CCN1CCC(N2CCN(S(=O)(=O)[*:1])CC2)C1=O,OCNT-0475264-AA-001,OCNT-0475270-AA-001,CC(C)Cc1ccc([*:1])cc1,CCc1ccccc1[*:1],-3.2278912060309697,0.2707502576389818,-3.470887542939902,0.1051526142755123,0.24299633690893252,0.24299633690893252,0.2904527057896857,0.40281047010415905,0.4482388450863471,False
O=C(N[*:1])C12CC3CC(CC(C3)C1)C2,OCNT-0497512-AA-001,OCNT-0494156-AA-001,c1cncc(C[*:1])c1,c1ccc2[nH]c([*:1])nc2c1,-0.9552144588786352,0.0435266442850393,-0.713065652286585,0.0324909640535928,-0.24214880659205018,0.24214880659205018,0.054316033616679006,8.267159784636555e-06,1.3540655952480354e-05,True
C=CCN1CCN(C2CCN(S(=O)(=O)[*:1])CC2)C(=O)C1=O,OCNT-0456811-AA-001,OCNT-0456791-AA-001,Cc1cccc([*:1])c1,Cc1ccc([*:1])c(C)c1,-0.2718364602199843,0.0411919483351535,-0.5136411312273248,0.0366335412641302,0.2418046710073405,0.2418046710073405,0.055125247874242576,1.1521056847404756e-05,1.8769657859919734e-05,True
COc1cccc(-c2nc(SCC(=O)N[*:1])c(-c3ccc(C)cc3)[nH]2)c1,OCNT-0479300-AA-001,OCNT-0479274-AA-001,c1cc2c(cc1[*:1])OCO2,COc1ccc([*:1])cc1OC,-0.0584065516481961,0.0593518819171648,-0.2995231461696068,0.0349896443564783,0.24111659452141068,0.24111659452141068,0.06889790344634521,0.0004659189549583111,0.0007107878321589697,True
COc1cccc(-c2nc(SC[*:1])c(-c3ccc(C)cc3)[nH]2)c1,OCNT-0479300-AA-001,OCNT-0479274-AA-001,O=C(Nc1ccc2c(c1)OCO2)[*:1],COc1ccc(NC(=O)[*:1])cc1OC,-0.0584065516481961,0.0593518819171648,-0.2995231461696068,0.0349896443564783,0.24111659452141068,0.24111659452141068,0.06889790344634521,0.0004659189549583111,0.0007107878321589697,True
Cn1cccc1Cc1nnc([*:1])n1CCc1ccccc1,OCNT-0479622-AA-001,OCNT-0479618-AA-001,CC1CCN(C(=O)CS[*:1])CC1,O=C(CS[*:1])N1CCCCCC1,-3.5398360522667174,0.0335700662136544,-3.2991504567243304,0.0324113128926064,-0.240685595542387,0.240685595542387,0.04666307479165486,2.4967429578500287e-07,4.336075243335004e-07,True
Cn1cccc1Cc1nnc(S[*:1])n1CCc1ccccc1,OCNT-0479622-AA-001,OCNT-0479618-AA-001,CC1CCN(C(=O)C[*:1])CC1,O=C(C[*:1])N1CCCCCC1,-3.5398360522667174,0.0335700662136544,-3.2991504567243304,0.0324113128926064,-0.240685595542387,0.240685595542387,0.04666307479165486,2.4967429578500287e-07,4.336075243335004e-07,True
Cn1cccc1Cc1nnc(SC[*:1])n1CCc1ccccc1,OCNT-0479622-AA-001,OCNT-0479618-AA-001,CC1CCN(C(=O)[*:1])CC1,O=C(N1CCCCCC1)[*:1],-3.5398360522667174,0.0335700662136544,-3.2991504567243304,0.0324113128926064,-0.240685595542387,0.240685595542387,0.04666307479165486,2.4967429578500287e-07,4.336075243335004e-07,True
O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21)NCC[*:1],OCNT-0455082-AA-001,OCNT-0455086-AA-001,CCCCN(CCCC)[*:1],CC(C)N(Cc1ccccc1)C[*:1],-3.313950068074432,0.2581587852239303,-3.554393889174226,0.0398554250985753,0.2404438210997939,0.2404438210997939,0.2612171764989499,0.3573247103361512,0.3996222880221947,False
O=C(CN1C(=O)COc2ccc(S(=O)(=O)N3CCOCC3)cc21)NC[*:1],OCNT-0455082-AA-001,OCNT-0455086-AA-001,CCCCN(CCCC)C[*:1],CC(C)N(CC[*:1])Cc1ccccc1,-3.313950068074432,0.2581587852239303,-3.554393889174226,0.0398554250985753,0.2404438210997939,0.2404438210997939,0.2612171764989499,0.3573247103361512,0.3996222880221947,False
Cc1c(N2CCC(C(=O)N[*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458458-AA-001,OCNT-0458500-AA-001,Cc1ccc(C[*:1])cc1,Cc1cc(C)cc([*:1])c1,-0.2646946603180105,0.1121926408164803,-0.0256930475383709,0.0273564930606155,-0.23900161277963958,0.23900161277963958,0.11547972274798404,0.038485939965482524,0.05049602954184222,False
Cc1c(N2CCC([*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458458-AA-001,OCNT-0458500-AA-001,Cc1ccc(CNC(=O)[*:1])cc1,Cc1cc(C)cc(NC(=O)[*:1])c1,-0.2646946603180105,0.1121926408164803,-0.0256930475383709,0.0273564930606155,-0.23900161277963958,0.23900161277963958,0.11547972274798404,0.038485939965482524,0.05049602954184222,False
O=C(N[*:1])C(=O)c1cn(CC(=O)N2CCCC2)c2ccccc12,OCNT-0456008-AA-001,OCNT-0456010-AA-001,CC(C)c1ccc([*:1])cc1,COc1ccccc1[*:1],-0.5371298962620292,0.0559616670494593,-0.7758473368542855,0.0344590162654061,0.2387174405922563,0.2387174405922563,0.065720103324128,0.00028086801630230004,0.0004338914368003334,True
CC(=O)Nc1ccc(-c2noc(C3CCN(C(=O)C[*:1])CC3)n2)cc1,OCNT-0463418-AA-001,OCNT-0463320-AA-001,Fc1cccc(Cl)c1[*:1],COc1ccc([*:1])cc1,-0.7277396871560202,0.060361300062796,-0.4912331778514698,0.0496046515223043,-0.23650650930455042,0.23650650930455042,0.07812879109470555,0.0024688250824469685,0.0035895513825001378,True
CC(=O)Nc1ccc(-c2noc(C3CCN(C(=O)[*:1])CC3)n2)cc1,OCNT-0463418-AA-001,OCNT-0463320-AA-001,Fc1cccc(Cl)c1C[*:1],COc1ccc(C[*:1])cc1,-0.7277396871560202,0.060361300062796,-0.4912331778514698,0.0496046515223043,-0.23650650930455042,0.23650650930455042,0.07812879109470555,0.0024688250824469685,0.0035895513825001378,True
O=C(Cn1cc(SC[*:1])c2ccccc21)N1CCCC1,OCNT-0456160-AA-001,OCNT-0456162-AA-001,CCOc1ccc(NC(=O)[*:1])cc1,O=C(Nc1ccc2c(c1)OCCO2)[*:1],-3.7063684156885537,0.1299319917545698,-3.4720679976922657,0.0395029594593202,-0.23430041799628798,0.23430041799628798,0.13580429406817107,0.08447704365573236,0.10595352425708718,False
O=C(CSc1cn(CC(=O)N2CCCC2)c2ccccc12)N[*:1],OCNT-0456160-AA-001,OCNT-0456162-AA-001,CCOc1ccc([*:1])cc1,c1cc2c(cc1[*:1])OCCO2,-3.7063684156885537,0.1299319917545698,-3.4720679976922657,0.0395029594593202,-0.23430041799628798,0.23430041799628798,0.13580429406817107,0.08447704365573236,0.10595352425708718,False
Clc1ccc2c(N[*:1])c3c(nc2c1)CCCC3,OCNT-0479283-AA-001,OCNT-0479263-AA-001,CCc1ccc([*:1])cc1,c1ccc(Oc2ccc([*:1])cc2)cc1,-0.4284868220003561,0.0546523483883267,-0.1943013544520875,0.0343501369848384,-0.2341854675482686,0.2341854675482686,0.0645508411659848,0.00028571067313302794,0.00044026071609352605,True
Clc1ccc2c(Nc3ccc([*:1])cc3)c3c(nc2c1)CCCC3,OCNT-0479283-AA-001,OCNT-0479263-AA-001,CC[*:1],c1ccc(O[*:1])cc1,-0.4284868220003561,0.0546523483883267,-0.1943013544520875,0.0343501369848384,-0.2341854675482686,0.2341854675482686,0.0645508411659848,0.00028571067313302794,0.00044026071609352605,True
CCC(CC)C(=O)N1CCc2c(c([*:1])nn2C)C1,OCNT-0463087-AA-001,OCNT-0457895-AA-001,c1ccc(Cc2noc([*:1])n2)cc1,O=C(NCc1ccc2c(c1)OCO2)[*:1],-0.1586180249912159,0.0261862811846296,0.0746423773135411,0.0323752123222001,-0.23326040230475703,0.23326040230475703,0.041639833035064196,2.1206712266535798e-08,3.776770372359032e-08,True
Cc1nc(-c2cccc(F)c2)sc1CC[*:1],OCNT-0482212-AA-001,OCNT-0482180-AA-001,COc1ccc(C(=O)N[*:1])c(OC)c1,Cc1cc(C)cc(C(=O)N[*:1])c1,-0.4288271128142824,0.0598111702641195,-0.1982019905594434,0.0318607418864413,-0.23062512225483897,0.23062512225483897,0.06776786083327353,0.0006661036471927357,0.0010067669083882794,True
Cc1nc(-c2cccc(F)c2)sc1CCNC(=O)[*:1],OCNT-0482212-AA-001,OCNT-0482180-AA-001,COc1ccc([*:1])c(OC)c1,Cc1cc(C)cc([*:1])c1,-0.4288271128142824,0.0598111702641195,-0.1982019905594434,0.0318607418864413,-0.23062512225483897,0.23062512225483897,0.06776786083327353,0.0006661036471927357,0.0010067669083882794,True
COc1ccc(Nc2c(-c3ccc([*:1])cc3)nc3cnccn23)cc1OC,OCNT-0454291-AA-001,OCNT-0454289-AA-001,Cl[*:1],CS[*:1],0.1112017303222101,0.0437512970705596,-0.1193564538681295,0.0375927835787509,0.2305581841903396,0.2305581841903396,0.05768356241213922,6.416446031062327e-05,0.0001016248766214208,True
COc1ccc(Nc2c([*:1])nc3cnccn23)cc1OC,OCNT-0454291-AA-001,OCNT-0454289-AA-001,Clc1ccc([*:1])cc1,CSc1ccc([*:1])cc1,0.1112017303222101,0.0437512970705596,-0.1193564538681295,0.0375927835787509,0.2305581841903396,0.2305581841903396,0.05768356241213922,6.416446031062327e-05,0.0001016248766214208,True
O=S(=O)(NCc1ccncc1)[*:1],OCNT-0495828-AA-001,OCNT-0495774-AA-001,Cc1ccc([*:1])c(C)c1C,Cc1cc(C)c([*:1])c(C)c1,-2.1335944985659703,0.1017526892987031,-1.903245970795246,0.0875658579790184,-0.23034852777072423,0.23034852777072423,0.13424376806064417,0.08618082924707197,0.10781415601614781,False
O=C(CC[C@H]1NC(=O)c2ccccc2NC1=O)N[*:1],OCNT-0461538-AA-001,OCNT-0461364-AA-001,c1cc(-c2csc([*:1])n2)ccn1,c1ccc2[nH]c(CCC[*:1])nc2c1,0.0697849228273437,0.0424114968270257,-0.1595035461724254,0.042706685610717,0.22928846899976912,0.22928846899976912,0.060188005939401525,0.00013922695834520975,0.0002176922473295388,True
c1ccc(CNc2nc([*:1])nc3ccccc23)cc1,OCNT-0495855-AA-001,OCNT-0497566-AA-001,Cc1ccc(C)c(N[*:1])c1,c1ccc([*:1])cc1,-0.7900167185195199,0.1001336287415155,-0.5630162940866947,0.0338474008465294,-0.2270004244328252,0.2270004244328252,0.10569952766691676,0.03174545605517844,0.041967115595365555,True
c1ccc(COCCc2noc([*:1])n2)cc1,OCNT-0475042-AA-001,OCNT-0475066-AA-001,O=C(C1CCC1)N1CCCC([*:1])C1,CCC(=O)N1CCCC([*:1])C1,-1.792187099424058,0.0675086418839691,-1.5676485511302518,0.036983183920407,-0.22453854829380626,0.22453854829380626,0.0769751428833272,0.0035338550225510906,0.0050986693633151645,True
O=C(N1CCCC(c2nc(CCOCc3ccccc3)no2)C1)[*:1],OCNT-0475042-AA-001,OCNT-0475066-AA-001,C1CC([*:1])C1,CC[*:1],-1.792187099424058,0.0675086418839691,-1.5676485511302518,0.036983183920407,-0.22453854829380626,0.22453854829380626,0.0769751428833272,0.0035338550225510906,0.0050986693633151645,True
CCOc1ccc2nc(N3CCC(C(=O)N[*:1])CC3)sc2c1,OCNT-0479717-AA-001,OCNT-0479693-AA-001,Fc1cc(F)c(F)c([*:1])c1F,Cc1ccc([*:1])cc1Cl,0.1827134148016203,0.0320581818657348,-0.0398923545583702,0.0467704811461373,0.2226057693599905,0.2226057693599905,0.0567027771028696,8.642924712040244e-05,0.00013618310863079507,True
CCOc1ccc2nc(N3CCC([*:1])CC3)sc2c1,OCNT-0479717-AA-001,OCNT-0479693-AA-001,O=C(Nc1c(F)c(F)cc(F)c1F)[*:1],Cc1ccc(NC(=O)[*:1])cc1Cl,0.1827134148016203,0.0320581818657348,-0.0398923545583702,0.0467704811461373,0.2226057693599905,0.2226057693599905,0.0567027771028696,8.642924712040244e-05,0.00013618310863079507,True
CCNC(=O)CCc1nc2ccccc2n(CC(=O)N[*:1])c1=O,OCNT-0462881-AA-001,OCNT-0462877-AA-001,Cc1ccc([*:1])c(Br)c1,c1cc2c(cc1C[*:1])OCO2,-0.1392467150870384,0.1460798748211995,0.0812197223581403,0.0318729776067406,-0.2204664374451787,0.2204664374451787,0.1495166095432113,0.14033946615536544,0.16842112490543365,False
CCNC(=O)CCc1nc2ccccc2n(C[*:1])c1=O,OCNT-0462881-AA-001,OCNT-0462877-AA-001,Cc1ccc(NC(=O)[*:1])c(Br)c1,O=C(NCc1ccc2c(c1)OCO2)[*:1],-0.1392467150870384,0.1460798748211995,0.0812197223581403,0.0318729776067406,-0.2204664374451787,0.2204664374451787,0.1495166095432113,0.14033946615536544,0.16842112490543365,False
CCSc1nnc(-c2nn(C)c3c2CN(C(=O)[*:1])CC3)n1C,OCNT-0462915-AA-001,OCNT-0462943-AA-001,C1CC([*:1])C1,CC(C)[*:1],-0.1601260434772609,0.0289268022399359,0.0601466786099829,0.0196517985913867,-0.2202727220872438,0.2202727220872438,0.03497074599868852,3.0001476193225595e-10,5.621256680308042e-10,True
Cc1c(N2CCC([*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458458-AA-001,OCNT-0458364-AA-001,Cc1ccc(CNC(=O)[*:1])cc1,O=C(NCc1ccc(F)cc1)[*:1],-0.2646946603180105,0.1121926408164803,-0.0453659726336415,0.0231128783170832,-0.21932868768436897,0.21932868768436897,0.11454865253452812,0.055528119427466764,0.07136413247847226,False
Cc1c(N2CCC(C(=O)NCc3ccc([*:1])cc3)CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458458-AA-001,OCNT-0458364-AA-001,C[*:1],F[*:1],-0.2646946603180105,0.1121926408164803,-0.0453659726336415,0.0231128783170832,-0.21932868768436897,0.21932868768436897,0.11454865253452812,0.055528119427466764,0.07136413247847226,False
Cc1c(N2CCC(C(=O)N[*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458458-AA-001,OCNT-0458364-AA-001,Cc1ccc(C[*:1])cc1,Fc1ccc(C[*:1])cc1,-0.2646946603180105,0.1121926408164803,-0.0453659726336415,0.0231128783170832,-0.21932868768436897,0.21932868768436897,0.11454865253452812,0.055528119427466764,0.07136413247847226,False
Cc1c(N2CCC(C(=O)NC[*:1])CC2)c(=O)n(C)c(=O)n1-c1ccccc1,OCNT-0458458-AA-001,OCNT-0458364-AA-001,Cc1ccc([*:1])cc1,Fc1ccc([*:1])cc1,-0.2646946603180105,0.1121926408164803,-0.0453659726336415,0.0231128783170832,-0.21932868768436897,0.21932868768436897,0.11454865253452812,0.055528119427466764,0.07136413247847226,False
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)N[*:1],OCNT-0479407-AA-001,OCNT-0479405-AA-001,Brc1cccc([*:1])c1,COc1ccc(OC)c([*:1])c1,-0.6170307007659108,0.1415553546274855,-0.836049613291979,0.0353219536512953,0.2190189125260682,0.2190189125260682,0.145895712183249,0.1333033625253003,0.1607986103028045,False
Cc1nc2c3cccnc3nn2c(C)c1CC[*:1],OCNT-0479407-AA-001,OCNT-0479405-AA-001,O=C(Nc1cccc(Br)c1)[*:1],COc1ccc(OC)c(NC(=O)[*:1])c1,-0.6170307007659108,0.1415553546274855,-0.836049613291979,0.0353219536512953,0.2190189125260682,0.2190189125260682,0.145895712183249,0.1333033625253003,0.1607986103028045,False
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2N2CCN([*:1])CC2)cc1C,OCNT-0479527-AA-001,OCNT-0479525-AA-001,Fc1ccc([*:1])cc1,c1ccc([*:1])cc1,-0.0650039974407956,0.035345755672708,-0.2826756052870305,0.0536929816803171,0.2176716078462349,0.2176716078462349,0.06428264715922671,0.0007087692315839674,0.0010692714609654552,True
Cc1ccc(S(=O)(=O)c2cnc3ccccc3c2[*:1])cc1C,OCNT-0479527-AA-001,OCNT-0479525-AA-001,Fc1ccc(N2CCN([*:1])CC2)cc1,c1ccc(N2CCN([*:1])CC2)cc1,-0.0650039974407956,0.035345755672708,-0.2826756052870305,0.0536929816803171,0.2176716078462349,0.2176716078462349,0.06428264715922671,0.0007087692315839674,0.0010692714609654552,True
O=C1C2CCCN2C(=O)c2ccccc2N1Cc1ccccc1[*:1],OCNT-0462736-AA-001,OCNT-0462760-AA-001,COc1cccc(CNC(=O)[*:1])c1,CC(CCc1ccccc1)NC(=O)[*:1],-3.1429767344858455,0.0761398852870449,-3.3590559954894523,0.161174979722322,0.21607926100360686,0.21607926100360686,0.17825447040681833,0.22543756627234646,0.26268844031830085,False
O=C(N[*:1])c1ccccc1CN1C(=O)C2CCCN2C(=O)c2ccccc21,OCNT-0462736-AA-001,OCNT-0462760-AA-001,COc1cccc(C[*:1])c1,CC(CCc1ccccc1)[*:1],-3.1429767344858455,0.0761398852870449,-3.3590559954894523,0.161174979722322,0.21607926100360686,0.21607926100360686,0.17825447040681833,0.22543756627234646,0.26268844031830085,False
Cc1cccc(-n2nc([*:1])c(=O)n(Cc3ccccc3Cl)c2=O)c1,OCNT-0475261-AA-001,OCNT-0475247-AA-001,O=C(N1CCCC1)[*:1],CCC(C)NC(=O)[*:1],-3.25698308277779,0.0269669192435628,-3.469222885609323,0.0282766031745174,0.2122398028315331,0.2122398028315331,0.03907404535721846,5.580921397666911e-08,9.867423887348939e-08,True
O=C(CSc1cn(CC(=O)N2CCCCC2)c2ccccc12)N[*:1],OCNT-0456166-AA-001,OCNT-0456192-AA-001,CCOc1ccccc1[*:1],c1cc2c(cc1C[*:1])OCO2,-2.7019077572697254,0.0330588853481182,-2.9128445143646884,0.0449795854511935,0.21093675709496296,0.21093675709496296,0.05582161774636455,0.00015760827837236853,0.0002459613885058583,True
O=C(Cn1cc(SC[*:1])c2ccccc21)N1CCCCC1,OCNT-0456166-AA-001,OCNT-0456192-AA-001,CCOc1ccccc1NC(=O)[*:1],O=C(NCc1ccc2c(c1)OCO2)[*:1],-2.7019077572697254,0.0330588853481182,-2.9128445143646884,0.0449795854511935,0.21093675709496296,0.21093675709496296,0.05582161774636455,0.00015760827837236853,0.0002459613885058583,True
O=S(=O)(c1ccc2c(c1)CCCC2)N1CCC2(CC1)NCCN=C2N[*:1],OCNT-0462817-AQ-001,OCNT-0462811-AQ-001,Fc1ccc(C[*:1])cc1,Fc1cc(F)cc(C[*:1])c1,-2.2398187362103945,0.0633014723721093,-2.02892600047762,0.0523161304260004,-0.21089273573277456,0.21089273573277456,0.08212218888477829,0.01022765399631032,0.01413958719150924,True
O=S(=O)(c1ccc2c(c1)CCCC2)N1CCC2(CC1)NCCN=C2NC[*:1],OCNT-0462817-AQ-001,OCNT-0462811-AQ-001,Fc1ccc([*:1])cc1,Fc1cc(F)cc([*:1])c1,-2.2398187362103945,0.0633014723721093,-2.02892600047762,0.0523161304260004,-0.21089273573277456,0.21089273573277456,0.08212218888477829,0.01022765399631032,0.01413958719150924,True
CC(=O)Nc1ccc(-c2noc(C3CCN(C(=O)[*:1])CC3)n2)cc1,OCNT-0463322-AA-001,OCNT-0463320-AA-001,COc1ccc(CC[*:1])cc1,COc1ccc(C[*:1])cc1,-0.2809836505511045,0.0449366477554425,-0.4912331778514698,0.0496046515223043,0.21024952730036528,0.21024952730036528,0.06693223262484199,0.0016823993749248373,0.0024666454586225748,True
CC(=O)Nc1ccc(-c2noc(C3CCN(C(=O)C[*:1])CC3)n2)cc1,OCNT-0463322-AA-001,OCNT-0463320-AA-001,COc1ccc(C[*:1])cc1,COc1ccc([*:1])cc1,-0.2809836505511045,0.0449366477554425,-0.4912331778514698,0.0496046515223043,0.21024952730036528,0.21024952730036528,0.06693223262484199,0.0016823993749248373,0.0024666454586225748,True
O=C(c1ccc2c(c1)N(C[*:1])C(=O)CS2)N1CCCC1,OCNT-0457878-AA-001,OCNT-0457992-AA-001,COc1cc(NC(=O)[*:1])cc(OC)c1,COc1cccc(CNC(=O)[*:1])c1,-0.3008244340326795,0.040294140229602,-0.5093126279473976,0.0426096643478921,0.20848819391471812,0.20848819391471812,0.05864470336426691,0.0003778253365868523,0.0005785598239224203,True
O=C(CN1C(=O)CSc2ccc(C(=O)N3CCCC3)cc21)N[*:1],OCNT-0457878-AA-001,OCNT-0457992-AA-001,COc1cc(OC)cc([*:1])c1,COc1cccc(C[*:1])c1,-0.3008244340326795,0.040294140229602,-0.5093126279473976,0.0426096643478921,0.20848819391471812,0.20848819391471812,0.05864470336426691,0.0003778253365868523,0.0005785598239224203,True
COc1ccc(Nc2c([*:1])nc3cnccn23)cc1OC,OCNT-0454283-AA-001,OCNT-0454289-AA-001,COc1cc([*:1])ccc1O,CSc1ccc([*:1])cc1,0.0878882621847791,0.0492205893054274,-0.1193564538681295,0.0375927835787509,0.20724471605290862,0.20724471605290862,0.06193451209763711,0.0008192989563651449,0.0012231998451650457,True
COc1ccc(-c2nc(N[*:1])c3ccccc3n2)cc1,OCNT-0482020-AA-001,OCNT-0482018-AA-001,Cc1cccc([*:1])c1,c1ccc([*:1])cc1,0.0453134161250972,0.0613051149841828,-0.1617011312754401,0.0385881081445453,0.20701454740053732,0.20701454740053732,0.07243865827994744,0.004266012403019415,0.006108210854411064,True
COc1ccc(-c2nc([*:1])c3ccccc3n2)cc1,OCNT-0482020-AA-001,OCNT-0482018-AA-001,Cc1cccc(N[*:1])c1,c1ccc(N[*:1])cc1,0.0453134161250972,0.0613051149841828,-0.1617011312754401,0.0385881081445453,0.20701454740053732,0.20701454740053732,0.07243865827994744,0.004266012403019415,0.006108210854411064,True
CC(=O)Nc1ccc(-c2noc(C3CCN(C(=O)C[*:1])CC3)n2)cc1,OCNT-0463322-AA-001,OCNT-0463200-AA-001,COc1ccc(C[*:1])cc1,CC(=O)Nc1ccc([*:1])cc1,-0.2809836505511045,0.0449366477554425,-0.0746452611843944,0.029737299525165,-0.20633838936671012,0.20633838936671012,0.05388514910943547,0.00012854715570221792,0.0002013795710648702,True
CC(=O)Nc1ccc(-c2noc(C3CCN(C(=O)[*:1])CC3)n2)cc1,OCNT-0463322-AA-001,OCNT-0463200-AA-001,COc1ccc(CC[*:1])cc1,CC(=O)Nc1ccc(C[*:1])cc1,-0.2809836505511045,0.0449366477554425,-0.0746452611843944,0.029737299525165,-0.20633838936671012,0.20633838936671012,0.05388514910943547,0.00012854715570221792,0.0002013795710648702,True
O=C(N[*:1])c1cccc(CN2C(=O)C3CCCN3C(=O)c3ccccc32)c1,OCNT-0462672-AA-001,OCNT-0462710-AA-001,COc1ccc(C[*:1])cc1,CCC(c1ccc(OC)cc1)[*:1],-0.7564974042907306,0.0414970094290246,-0.5515253581830502,0.0579526105466695,-0.2049720461076805,0.2049720461076805,0.07127767434987274,0.0040315348184910525,0.005796219565715396,True
Cc1nc2c3cccnc3nn2c(C)c1CCC(=O)N[*:1],OCNT-0479405-AA-001,OCNT-0479401-AA-001,COc1ccc(OC)c([*:1])c1,Cc1cc(C)cc([*:1])c1,-0.836049613291979,0.0353219536512953,-0.633231320030669,0.2604500490322248,-0.20281829326131007,0.20281829326131007,0.26283429846698575,0.44031677765216637,0.48643573585320593,False
Cc1nc2c3cccnc3nn2c(C)c1CC[*:1],OCNT-0479405-AA-001,OCNT-0479401-AA-001,COc1ccc(OC)c(NC(=O)[*:1])c1,Cc1cc(C)cc(NC(=O)[*:1])c1,-0.836049613291979,0.0353219536512953,-0.633231320030669,0.2604500490322248,-0.20281829326131007,0.20281829326131007,0.26283429846698575,0.44031677765216637,0.48643573585320593,False
O=C(c1cccs1)N1CCCc2cc(NC(=O)[*:1])ccc21,OCNT-0482302-AA-001,OCNT-0482292-AA-001,COc1ccc([*:1])c(OC)c1,COc1cccc(OC)c1[*:1],-0.1281529054751393,0.0420326534280468,-0.3300585560075335,0.0364568864756482,0.20190565053239418,0.20190565053239418,0.055640349798510395,0.00028478237536818686,0.00043938365228622525,True
O=C(c1cccs1)N1CCCc2cc([*:1])ccc21,OCNT-0482302-AA-001,OCNT-0482292-AA-001,COc1ccc(C(=O)N[*:1])c(OC)c1,COc1cccc(OC)c1C(=O)N[*:1],-0.1281529054751393,0.0420326534280468,-0.3300585560075335,0.0364568864756482,0.20190565053239418,0.20190565053239418,0.055640349798510395,0.00028478237536818686,0.00043938365228622525,True
O=C(CSc1nc(-c2ccccc2)[nH]c1-c1ccc([*:1])cc1)Nc1ccc2c(c1)OCO2,OCNT-0479304-AA-001,OCNT-0479302-AA-001,CO[*:1],F[*:1],-0.1234536875280625,0.0403752194352743,-0.3247602996229854,0.0385316437466187,0.2013066120949229,0.2013066120949229,0.05581080463730022,0.00030982096076200813,0.000475019981819946,True
O=C(CSc1nc(-c2ccccc2)[nH]c1[*:1])Nc1ccc2c(c1)OCO2,OCNT-0479304-AA-001,OCNT-0479302-AA-001,COc1ccc([*:1])cc1,Fc1ccc([*:1])cc1,-0.1234536875280625,0.0403752194352743,-0.3247602996229854,0.0385316437466187,0.2013066120949229,0.2013066120949229,0.05581080463730022,0.00030982096076200813,0.000475019981819946,True
COc1ccc(-c2[nH]c([*:1])nc2SCC(=O)Nc2ccc3c(c2)OCCO3)cc1,OCNT-0479366-AA-001,OCNT-0479364-AA-001,Cc1ccc([*:1])cc1,c1ccc([*:1])cc1,-0.1973955083811631,0.0638202839696631,-0.3986629942940611,0.038102136745941,0.201267485912898,0.201267485912898,0.0743290082711644,0.0067732479853386705,0.00959151494220123,True
O=C(c1cccs1)N1CCCc2cc(NC(=O)[*:1])ccc21,OCNT-0482302-AA-001,OCNT-0482294-AA-001,COc1ccc([*:1])c(OC)c1,COc1cccc([*:1])c1OC,-0.1281529054751393,0.0420326534280468,-0.3292334978588584,0.0353628082141666,0.20108059238371911,0.20108059238371911,0.05492970197438016,0.0002515372737607525,0.00038907187667039275,True
O=C(c1cccs1)N1CCCc2cc([*:1])ccc21,OCNT-0482302-AA-001,OCNT-0482294-AA-001,COc1ccc(C(=O)N[*:1])c(OC)c1,COc1cccc(C(=O)N[*:1])c1OC,-0.1281529054751393,0.0420326534280468,-0.3292334978588584,0.0353628082141666,0.20108059238371911,0.20108059238371911,0.05492970197438016,0.0002515372737607525,0.00038907187667039275,True
Cc1ccc(S(=O)(=O)N2CCC(N3CCN(C[*:1])C(=O)C3=O)CC2)cc1C,OCNT-0456785-AA-001,OCNT-0456809-AA-001,c1ccc([*:1])cc1,C=C[*:1],-0.4909855659792876,0.3196484466251719,-0.6918179848819124,0.0502604115097829,0.20083241890262477,0.20083241890262477,0.3235757073623082,0.5348194473286392,0.5837213147248795,False
