ocnt_batch,enzyme,mean,std,size,cv
OCNT-0458408-AA-001,CYP3A4,113275.75,12199.436602428272,4,0.10769680714917598
OCNT-0458432-AA-001,CYP2J2,18193.5,1612.2722061322852,4,0.08861803425026989
OCNT-0458432-AA-001,CYP3A4,30271.375,2601.727354886877,4,0.08594678487141325
OCNT-0458447-AA-001,CYP2J2,12401.375,1261.6206756258662,4,0.10173232207121115
OCNT-0458447-AA-001,CYP3A4,22437.125,1524.9932991656062,4,0.06796741111731588
OCNT-0458448-AA-001,CYP2J2,24302.75,1103.1595910535036,4,0.04539237703772222
OCNT-0458448-AA-001,CYP3A4,44756.0,3308.525174958372,4,0.07392361191702503
OCNT-0458456-AA-001,CYP2J2,14622.0,2420.2514676509686,4,0.1655212329128005
OCNT-0458456-AA-001,CYP3A4,24688.875,2556.027137799336,4,0.10352951026724935
OCNT-0458458-AA-001,CYP2J2,26479.875,2381.7941897863466,4,0.08994733509075653
OCNT-0458458-AA-001,CYP3A4,33916.125,1086.0518231189526,4,0.03202169537702059
OCNT-0458462-AA-001,CYP2J2,23009.875,2063.2244737707692,4,0.08966691360864712
OCNT-0458462-AA-001,CYP3A4,35123.375,2739.7891760437815,4,0.07800472409168485
OCNT-0458485-AA-001,CYP2J2,29840.125,2498.329821267266,4,0.08372383900091793
OCNT-0458485-AA-001,CYP3A4,44547.0,3016.770099515926,4,0.06772106089110212
OCNT-0458500-AA-001,CYP2J2,23978.166666666668,955.5993320075796,3,0.03985289389684697
OCNT-0458500-AA-001,CYP3A4,35761.166666666664,2785.3585645897256,3,0.07788779909090567
OCNT-0458511-AA-001,CYP2J2,11777.0,356.5269975752187,4,0.030273159342380798
OCNT-0458511-AA-001,CYP3A4,23429.5,2421.0032699964145,4,0.10333140997445163
OCNT-0458524-AA-001,CYP2J2,21815.666666666668,508.20968441513685,3,0.023295629337409057
OCNT-0458524-AA-001,CYP3A4,33313.833333333336,3312.9277962752712,3,0.09944600980399347
OCNT-0458549-AA-001,CYP2J2,10716.375,1929.8625328850069,4,0.1800853864189156
OCNT-0458549-AA-001,CYP3A4,20313.625,3216.7437566323697,4,0.1583539991819466
OCNT-0458556-AA-001,CYP2J2,16177.75,1488.819470811242,4,0.09202883409690729
OCNT-0458556-AA-001,CYP3A4,25315.625,1499.8730154583088,4,0.059246928150433135
OCNT-0458566-AA-001,CYP2J2,22750.0,2585.0244034953844,4,0.11362744630748943
OCNT-0458566-AA-001,CYP3A4,43423.875,4582.816335235355,4,0.10553678904140533
OCNT-0458584-AA-001,CYP2J2,28790.0,1748.8480970818096,4,0.06074498426821152
OCNT-0458584-AA-001,CYP3A4,35810.25,2576.6859044128764,4,0.07195386528753293
OCNT-0458586-AA-001,CYP2J2,30824.5,4750.8426796376525,4,0.15412553908863574
OCNT-0458586-AA-001,CYP3A4,40411.25,4275.711334581261,4,0.10580497595548916
OCNT-0458590-AA-001,CYP2J2,198917.5,8243.67581846836,3,0.04144268763918891
OCNT-0458590-AA-001,CYP3A4,324797.3333333333,7803.443940551724,3,0.024025578844710523
OCNT-0458642-AA-001,CYP2J2,82416.5,2831.129898114883,4,0.03435149391341397
OCNT-0458642-AA-001,CYP3A4,155334.625,14010.155967339077,4,0.09019338713013327
OCNT-0458648-AA-001,CYP2J2,49255.625,5373.58285775577,4,0.1090958211931281
OCNT-0458648-AA-001,CYP3A4,67214.75,4370.1363537079715,4,0.06501752001916204
OCNT-0458649-AA-001,CYP2J2,68318.0,3390.4396715863663,4,0.04962732620372912
OCNT-0458649-AA-001,CYP3A4,89124.5,3512.8806555304436,4,0.03941543184568153
OCNT-0458654-AA-001,CYP2J2,3805.125,690.7834169742835,4,0.18154026923538213
OCNT-0458654-AA-001,CYP3A4,60992.0,6490.603034387483,3,0.10641728479780106
OCNT-0458656-AA-001,CYP2J2,11327.5,1266.932976390885,4,0.11184577147569057
OCNT-0458656-AA-001,CYP3A4,27215.0,2893.115621609341,4,0.10630592032369432
OCNT-0458660-AA-001,CYP2J2,45426.75,6073.844231621354,4,0.1337063345192283
OCNT-0458660-AA-001,CYP3A4,63929.0,11037.118577781068,4,0.17264650749708377
OCNT-0458661-AA-001,CYP2J2,49788.5,3049.2799969828948,4,0.061244664872066736
OCNT-0458661-AA-001,CYP3A4,85781.0,4381.399376911447,4,0.05107657146584263
OCNT-0458662-AA-001,CYP2J2,25960.25,3220.3273772501248,4,0.12404839619226027
OCNT-0458662-AA-001,CYP3A4,26343.5,5120.419823282723,4,0.1943712803265596
OCNT-0459973-AA-001,CYP2J2,33176.625,2568.695108902573,4,0.0774248468282284
OCNT-0459973-AA-001,CYP3A4,51466.125,4817.184990133414,4,0.09359913904793521
OCNT-0459975-AA-001,CYP2J2,22909.5,2527.147898323325,4,0.11031004161257667
OCNT-0459975-AA-001,CYP3A4,41774.875,4384.457651276077,4,0.10495441700965177
OCNT-0460157-AA-001,CYP2J2,20324.25,2051.7781922030463,4,0.10095222171558833
OCNT-0460157-AA-001,CYP3A4,30504.875,2125.1346378916014,4,0.06966541045952823
OCNT-0460159-AA-001,CYP2J2,149273.25,3188.2401232236816,4,0.021358415678788274
OCNT-0460159-AA-001,CYP3A4,223168.0,23136.949298326545,4,0.10367503091091261
OCNT-0460161-AA-001,CYP2J2,70350.375,1715.564696875831,4,0.024386006426772154
OCNT-0460161-AA-001,CYP3A4,100919.5,7085.279187630269,4,0.07020723633817319
OCNT-0460163-AA-001,CYP2J2,131224.5,9807.906156089924,4,0.07474142523758844
OCNT-0460163-AA-001,CYP3A4,180087.875,12399.748797018698,4,0.06885387923544935
OCNT-0460165-AA-001,CYP2J2,98886.625,6017.451556029901,4,0.06085202681383758
OCNT-0460165-AA-001,CYP3A4,156046.125,14598.619805624317,4,0.09355323501704588
OCNT-0460167-AA-001,CYP2J2,108132.875,6794.858011454937,4,0.06283804080354782
OCNT-0460167-AA-001,CYP3A4,187581.5,17701.699565295985,4,0.09436804570437908
OCNT-0460177-AA-001,CYP2J2,265912.25,5973.426243232051,4,0.02246390018975076
OCNT-0460177-AA-001,CYP3A4,394728.875,25680.090087377674,4,0.06505754129939867
OCNT-0460185-AA-001,CYP2J2,38888.125,1596.3044496064447,4,0.04104863501663926
OCNT-0460185-AA-001,CYP3A4,56364.875,6282.409335796259,4,0.1114596517032329
OCNT-0460203-AA-001,CYP2J2,19739.125,2647.265330329899,4,0.13411259771291276
OCNT-0460203-AA-001,CYP3A4,28733.625,2457.588057934039,4,0.08553003868930702
OCNT-0460205-AA-001,CYP2J2,16753.375,1067.6890445412153,4,0.06372978844807183
OCNT-0460205-AA-001,CYP3A4,32003.25,4574.136065969179,4,0.14292723601412916
OCNT-0460207-AA-001,CYP2J2,36656.0,3205.0735820986492,4,0.08743653377615258
OCNT-0460207-AA-001,CYP3A4,47270.375,4102.6206944464175,4,0.0867905256610809
OCNT-0460225-AA-001,CYP2J2,17589.875,1875.0023277763328,4,0.10659554589082258
OCNT-0460225-AA-001,CYP3A4,33958.125,4614.861326464752,4,0.13589859058663434
OCNT-0460227-AA-001,CYP2J2,13847.0,1505.5458035764527,4,0.10872721915046239
OCNT-0460227-AA-001,CYP3A4,18668.625,2657.3845341801775,4,0.14234495224903695
OCNT-0460287-AA-001,CYP2J2,19151.25,2846.7894635887637,4,0.14864771038907454
OCNT-0460287-AA-001,CYP3A4,28371.875,4791.811163763308,4,0.16889300279813402
OCNT-0460293-AA-001,CYP2J2,21486.125,1278.2234008576122,4,0.05949064342023572
OCNT-0460293-AA-001,CYP3A4,36974.375,6219.989688831218,4,0.16822433614716187
OCNT-0460299-AA-001,CYP2J2,49736.0,1566.718492050608,4,0.03150069350270645
OCNT-0460299-AA-001,CYP3A4,74470.75,10070.482862471556,4,0.1352273592312627
OCNT-0460301-AA-001,CYP2J2,125319.875,3595.3951422850128,4,0.028689744083171268
OCNT-0460301-AA-001,CYP3A4,180473.5,7826.266063711355,4,0.04336518139068259
OCNT-0460303-AA-001,CYP2J2,49497.0,4478.507042903173,4,0.09048037341461448
OCNT-0460303-AA-001,CYP3A4,89861.125,6709.980642980027,4,0.07467056130200937
OCNT-0460305-AA-001,CYP2J2,31819.625,2669.7895165162367,4,0.08390386487949612
OCNT-0460305-AA-001,CYP3A4,46128.125,5783.738963320642,4,0.12538421978609887
OCNT-0460307-AA-001,CYP2J2,26917.875,1915.814682017375,4,0.07117258260607032
OCNT-0460307-AA-001,CYP3A4,49494.875,1591.551202181904,4,0.032155878809309126
OCNT-0460309-AA-001,CYP2J2,16538.5,2547.7366752996013,4,0.15404883606733388
OCNT-0460309-AA-001,CYP3A4,27445.625,2785.958134855344,4,0.1015082780900542
OCNT-0460315-AA-001,CYP2J2,35383.75,2321.3071568981704,4,0.06560376322176621
OCNT-0460315-AA-001,CYP3A4,45406.625,7129.2437931732975,4,0.15700889007217114
OCNT-0460317-AA-001,CYP2J2,25329.125,1747.010893640907,4,0.06897241391642653
OCNT-0460317-AA-001,CYP3A4,42137.25,2329.1284671882454,4,0.05527480951386826
OCNT-0460331-AA-001,CYP2J2,179144.5,6403.399422702497,4,0.03574432607589123
OCNT-0460331-AA-001,CYP3A4,278704.125,10260.345018362359,4,0.03681447132640164
OCNT-0460333-AA-001,CYP2J2,139382.25,5305.6165287363165,4,0.038065223719206114
OCNT-0460333-AA-001,CYP3A4,222261.5,19815.608965324955,4,0.08915448228921767
OCNT-0460335-AA-001,CYP2J2,282789.0,31765.085054191182,4,0.11232786655135518
OCNT-0460335-AA-001,CYP3A4,352829.125,9497.110502454587,4,0.026917025351732477
OCNT-0460345-AA-001,CYP2J2,14610.625,548.5252007276725,4,0.03754289776978552
OCNT-0460345-AA-001,CYP3A4,25641.75,2194.387329073881,4,0.0855786882359387
OCNT-0460349-AA-001,CYP2J2,11794.0,725.3433669649155,3,0.061501048581051
OCNT-0460349-AA-001,CYP3A4,20292.166666666668,453.25057455378186,3,0.02233623358211043
OCNT-0460353-AA-001,CYP2J2,16418.5,2251.2075648415894,4,0.13711408258011326
OCNT-0460353-AA-001,CYP3A4,33993.75,1449.2463846197209,4,0.042632730564286694
OCNT-0460379-AA-001,CYP2J2,93943.25,6042.986754632736,4,0.06432592820274725
OCNT-0460379-AA-001,CYP3A4,125983.0,11098.058478851155,4,0.08809171458729476
OCNT-0460381-AA-001,CYP2J2,139964.5,3976.1656362212416,4,0.028408386671057603
OCNT-0460381-AA-001,CYP3A4,237366.375,11370.320204923872,4,0.047901983610458186
OCNT-0460385-AA-001,CYP2J2,52125.333333333336,3197.1146887988457,3,0.06133514136693954
OCNT-0460385-AA-001,CYP3A4,86256.5,22487.648381945142,3,0.26070671058929057
OCNT-0460391-AA-001,CYP2J2,64914.5,6563.187754437626,4,0.10110511140712207
OCNT-0460391-AA-001,CYP3A4,103347.5,6996.244849917706,4,0.06769631437545859
OCNT-0460409-AA-001,CYP2J2,124693.625,11454.138672513387,4,0.09185825396056443
OCNT-0460409-AA-001,CYP3A4,171179.125,7809.4376278001,4,0.045621436771569546
OCNT-0460411-AA-001,CYP2J2,254256.875,14900.854468648213,4,0.058605512510323324
OCNT-0460411-AA-001,CYP3A4,409589.25,21369.120027506986,4,0.05217207245431121
OCNT-0460413-AA-001,CYP2J2,5064.875,350.3430164377002,4,0.06917110815917475
OCNT-0460413-AA-001,CYP3A4,5904.25,599.0003478017912,4,0.10145240255778316
OCNT-0460492-AA-001,CYP2J2,13314.25,1537.0179732195718,4,0.11544157374388883
OCNT-0460492-AA-001,CYP3A4,26035.125,2727.4364757344333,4,0.10475987634914115
OCNT-0460612-AA-001,CYP2J2,109986.875,8490.724010893693,4,0.07719761117764
OCNT-0460612-AA-001,CYP3A4,232180.375,4663.086002048431,4,0.020083893834904998
OCNT-0460614-AA-001,CYP2J2,24430.625,648.8402955787092,4,0.0265584812332353
OCNT-0460614-AA-001,CYP3A4,34832.5,2648.807121454234,4,0.07604412894435468
OCNT-0460632-AA-001,CYP2J2,41152.125,6009.598813218178,4,0.14603374219965987
OCNT-0460632-AA-001,CYP3A4,52008.5,4271.823049550001,4,0.08213701701741064
OCNT-0460634-AA-001,CYP2J2,98345.0,8000.88814861617,4,0.08135531189807484
OCNT-0460634-AA-001,CYP3A4,139520.875,7732.718920006942,4,0.055423383203459284
OCNT-0460635-AA-001,CYP2J2,16294.375,2234.449685231989,4,0.13713012528752952
OCNT-0460635-AA-001,CYP3A4,24157.25,3976.9022806702205,4,0.16462562090760416
OCNT-0460636-AA-001,CYP2J2,98909.5,16504.023544780426,4,0.16685984202508786
OCNT-0460636-AA-001,CYP3A4,142451.375,6258.004119725394,4,0.04393080880914905
OCNT-0460639-AA-001,CYP2J2,14465.625,2104.8533747429215,4,0.14550725424880856
OCNT-0460639-AA-001,CYP3A4,20790.75,2886.925714896962,4,0.13885625650334701
OCNT-0460653-AA-001,CYP2J2,15093.625,3095.381354399917,4,0.20507872392483034
OCNT-0460653-AA-001,CYP3A4,35699.375,1949.0957037816281,4,0.05459747415134377
OCNT-0460655-AA-001,CYP2J2,24934.5,1544.106591743804,4,0.06192651112890991
OCNT-0460655-AA-001,CYP3A4,45274.125,4925.762147035387,4,0.10879861614189974
OCNT-0460657-AA-001,CYP2J2,43678.875,2069.2025184838717,4,0.047373072646304915
OCNT-0460657-AA-001,CYP3A4,83335.75,8055.103253010894,4,0.09665843594148843
OCNT-0460664-AA-001,CYP2J2,10647.125,1345.9337759216335,4,0.12641288384626212
OCNT-0460664-AA-001,CYP3A4,18217.375,3144.437240986056,4,0.17260649467807826
OCNT-0460665-AA-001,CYP2J2,131048.625,5629.331271341207,4,0.04295604987340544
OCNT-0460665-AA-001,CYP3A4,231077.25,30668.633752581805,4,0.13272026455474006
OCNT-0460669-AA-001,CYP2J2,43006.5,4724.889645977636,4,0.10986454712607713
OCNT-0460669-AA-001,CYP3A4,62187.375,5410.895818854767,4,0.08700955489526237
OCNT-0460673-AA-001,CYP2J2,13148.75,520.7716230108296,4,0.03960616963672057
OCNT-0460673-AA-001,CYP3A4,21471.5,2775.8471679831373,4,0.1292805424857666
OCNT-0460689-AA-001,CYP2J2,27287.5,1586.6216205090193,4,0.05814463107683076
OCNT-0460689-AA-001,CYP3A4,42206.875,4157.33771731782,4,0.09849906483997736
OCNT-0460691-AA-001,CYP2J2,35020.375,4400.715441361022,4,0.12566157390836113
OCNT-0460691-AA-001,CYP3A4,64876.625,5509.113228324501,4,0.08491676668329311
OCNT-0460695-AA-001,CYP2J2,28935.875,1372.4853596669077,4,0.0474319632520844
OCNT-0460695-AA-001,CYP3A4,49300.5,4172.732557928916,4,0.08463874723235904
OCNT-0460702-AA-001,CYP2J2,11208.25,1720.7144591709573,4,0.1535221340682941
OCNT-0460702-AA-001,CYP3A4,26284.25,2518.3639365005743,4,0.09581266106130379
OCNT-0460704-AA-001,CYP2J2,18239.875,1859.3806932685943,4,0.1019404295955205
OCNT-0460704-AA-001,CYP3A4,37889.875,4005.7687022384785,4,0.1057213491002142
OCNT-0460706-AA-001,CYP2J2,127344.375,6898.124870511309,4,0.05416905827612181
OCNT-0460706-AA-001,CYP3A4,168797.125,18992.804147777475,4,0.11251852866438024
OCNT-0460708-AA-001,CYP2J2,68472.75,4890.269752273385,4,0.07141921059506716
OCNT-0460708-AA-001,CYP3A4,118627.375,7828.756439935615,4,0.06599451804387997
OCNT-0460710-AA-001,CYP2J2,18818.375,2176.362729226603,4,0.11565093846979894
OCNT-0460710-AA-001,CYP3A4,36349.375,5642.554229173757,4,0.1552311210075485
OCNT-0460713-AA-001,CYP2J2,22177.25,1156.3866495828004,4,0.0521429234726037
OCNT-0460713-AA-001,CYP3A4,35565.5,1438.4223417805115,4,0.04044431659277984
OCNT-0460745-AA-001,CYP2J2,24825.125,1935.115688832755,4,0.0779498870129659
OCNT-0460745-AA-001,CYP3A4,36588.75,2499.9221487878385,4,0.0683248853483062
OCNT-0460757-AA-001,CYP2J2,14099.625,815.9296717037975,4,0.057868891669374006
OCNT-0460757-AA-001,CYP3A4,21930.375,1717.3912568680046,4,0.07831107570518081
OCNT-0460770-AA-001,CYP2J2,15310.75,562.9598120647689,4,0.036768924583365864
OCNT-0460770-AA-001,CYP3A4,21645.125,4726.719200019538,4,0.2183733843079926
OCNT-0460775-AA-001,CYP2J2,21863.625,906.5821690098844,4,0.04146531826309152
OCNT-0460775-AA-001,CYP3A4,31012.625,2308.194112829335,4,0.0744275633819883
OCNT-0460797-AA-001,CYP2J2,16131.625,1693.5261721725276,4,0.10498174685888914
OCNT-0460797-AA-001,CYP3A4,33072.625,4635.394991709624,4,0.1401580609857737
OCNT-0460810-AA-001,CYP2J2,16579.833333333332,2280.7543890856227,3,0.13756196116279554
OCNT-0460810-AA-001,CYP3A4,20982.25,1779.913972640251,4,0.08482950935387058
OCNT-0460815-AA-001,CYP2J2,24700.0,1265.8020514019292,4,0.05124704661546272
OCNT-0460815-AA-001,CYP3A4,33535.375,2945.796196135548,4,0.08784145685371188
OCNT-0460825-AA-001,CYP2J2,22322.75,1297.3628700817158,4,0.058118415969435476
OCNT-0460825-AA-001,CYP3A4,47965.875,10699.49191453345,4,0.22306466658918345
OCNT-0460829-AA-001,CYP2J2,66751.875,2838.891930988803,4,0.04252902155915175
OCNT-0460829-AA-001,CYP3A4,98120.0,5921.654765913549,4,0.060351149265323575
OCNT-0460831-AA-001,CYP2J2,12770.625,1504.4740706195857,4,0.11780739553620796
OCNT-0460831-AA-001,CYP3A4,23872.375,2739.8242758432516,4,0.11476965638497433
OCNT-0460832-AA-001,CYP2J2,19591.125,1980.1535872670752,4,0.10107401117940268
OCNT-0460832-AA-001,CYP3A4,29478.625,2511.685933624399,4,0.08520363258545467
OCNT-0460859-AA-001,CYP2J2,46076.375,2471.629164977356,4,0.05364200558263006
OCNT-0460859-AA-001,CYP3A4,97323.75,3123.7454148292336,4,0.0320964349897043
OCNT-0460867-AA-001,CYP2J2,34611.625,1080.595697983293,4,0.03122059995690156
OCNT-0460867-AA-001,CYP3A4,84663.125,6812.367263232853,4,0.08046439655083429
OCNT-0460891-AA-001,CYP2J2,16404.5,1565.9223586542637,4,0.09545687821355504
OCNT-0460891-AA-001,CYP3A4,30201.375,3796.956947675336,4,0.1257213271804789
OCNT-0460895-AA-001,CYP2J2,16633.875,2625.6430125145853,4,0.15784914895143706
OCNT-0460895-AA-001,CYP3A4,29028.75,1529.5982315627853,4,0.05269252832322388
OCNT-0460901-AA-001,CYP2J2,307888.25,10682.441212101287,4,0.03469583919523167
OCNT-0460901-AA-001,CYP3A4,552215.25,22578.643332804564,4,0.04088739550891535
OCNT-0460907-AA-001,CYP2J2,13954.375,1094.2867825666176,4,0.0784189032161324
OCNT-0460907-AA-001,CYP3A4,22105.875,2971.810429547394,4,0.13443532226375993
OCNT-0460909-AA-001,CYP2J2,16985.75,1316.238421918055,4,0.07749074500201963
OCNT-0460909-AA-001,CYP3A4,26334.125,1393.8258125868288,4,0.05292850294387335
OCNT-0461255-AA-001,CYP2J2,9867.0,1951.4590695169602,4,0.19777633216955104
OCNT-0461255-AA-001,CYP3A4,15869.375,814.8939987303054,4,0.05135010034927685
OCNT-0461259-AA-001,CYP2J2,40579.125,4638.401635172041,4,0.114305117105705
OCNT-0461259-AA-001,CYP3A4,63959.25,2536.4372158600727,4,0.03965708190543311
OCNT-0461261-AA-001,CYP2J2,41462.375,5124.185599927074,4,0.12358639851014501
OCNT-0461261-AA-001,CYP3A4,69046.875,3328.586396029601,4,0.048207632800609745
OCNT-0461263-AA-001,CYP2J2,20792.5,1454.4435934977562,4,0.069950395262607
OCNT-0461263-AA-001,CYP3A4,26746.875,1615.9496369524227,4,0.060416390212031226
OCNT-0461265-AA-001,CYP2J2,19146.0,1013.4066311209924,4,0.05293046229609278
OCNT-0461265-AA-001,CYP3A4,24967.125,4276.410827142313,4,0.17128166847974338
OCNT-0461271-AA-001,CYP2J2,63578.0,6698.267027124752,4,0.10535510753916058
OCNT-0461271-AA-001,CYP3A4,87531.5,4292.377022117231,4,0.049038083685498716
OCNT-0461289-AA-001,CYP2J2,36392.75,2610.058699850765,4,0.07171919406614684
OCNT-0461289-AA-001,CYP3A4,64725.75,5753.913660863071,4,0.08889682484734546
OCNT-0461290-AA-001,CYP2J2,13433.75,1041.2916258186274,4,0.07751310139154201
OCNT-0461290-AA-001,CYP3A4,25867.0,3376.20052721991,4,0.13052153427996713
OCNT-0461291-AA-001,CYP2J2,24321.25,2714.1673523691693,4,0.11159654016011386
OCNT-0461291-AA-001,CYP3A4,40431.75,3716.1611128510917,4,0.09191195317667654
OCNT-0461293-AA-001,CYP2J2,16629.5,900.2024772238749,4,0.05413286492220902
OCNT-0461293-AA-001,CYP3A4,30338.875,5066.784769045686,4,0.1670063497425559
OCNT-0461295-AA-001,CYP2J2,46176.0,5841.404811059294,4,0.12650304944255228
OCNT-0461295-AA-001,CYP3A4,53645.625,4326.260767587487,4,0.08064517409551081
OCNT-0461297-AA-001,CYP2J2,60130.0,3615.0881270954756,4,0.06012120617155289
OCNT-0461297-AA-001,CYP3A4,118378.375,10642.467111960772,4,0.08990212200463786
OCNT-0461299-AA-001,CYP2J2,17985.166666666668,1705.935398346999,3,0.0948523541629861
OCNT-0461299-AA-001,CYP3A4,27080.166666666668,339.79932803543545,3,0.012547903866991296
OCNT-0461301-AA-001,CYP2J2,23009.0,971.065995010981,4,0.042203746143290935
OCNT-0461301-AA-001,CYP3A4,32149.0,617.3278437480901,4,0.0192020854069517
OCNT-0461303-AA-001,CYP2J2,12243.125,1168.5765824996952,4,0.09544757425083017
OCNT-0461303-AA-001,CYP3A4,20996.75,1508.0608133184373,4,0.07182353522894912
OCNT-0461319-AA-001,CYP2J2,13869.25,1772.3263666717817,4,0.12778819090230414
OCNT-0461319-AA-001,CYP3A4,24231.0,2009.159276911614,4,0.08291689475925937
OCNT-0461321-AA-001,CYP2J2,38147.375,1532.9126619500103,4,0.04018396185713985
OCNT-0461321-AA-001,CYP3A4,59295.5,3749.6194918062474,4,0.06323615606253843
OCNT-0461327-AA-001,CYP2J2,30049.125,4162.352127003032,4,0.13851824727019613
OCNT-0461327-AA-001,CYP3A4,59159.75,7657.3640209931245,4,0.1294353681513719
OCNT-0461353-AA-001,CYP2J2,12090.125,1755.0375767582111,4,0.1451628975513662
OCNT-0461353-AA-001,CYP3A4,19694.125,1663.8287860133526,4,0.0844835089659151
OCNT-0461355-AA-001,CYP2J2,47332.75,1960.6919484372518,4,0.04142357983504554
OCNT-0461355-AA-001,CYP3A4,72425.875,10007.056904796404,4,0.13816963764395535
OCNT-0461364-AA-001,CYP2J2,20996.25,3261.165474182504,4,0.15532132996046932
OCNT-0461364-AA-001,CYP3A4,39498.875,7024.148814091284,4,0.17783161708001263
OCNT-0461371-AA-001,CYP2J2,52373.75,2930.461980075269,4,0.05595287677653918
OCNT-0461371-AA-001,CYP3A4,81327.375,6046.7270675272475,4,0.07435045170863129
OCNT-0461373-AA-001,CYP2J2,4135.0,817.5876099843979,4,0.19772372671932234
OCNT-0461373-AA-001,CYP3A4,38633.625,6606.580449004362,4,0.1710059682208015
OCNT-0461396-AA-001,CYP2J2,16739.5,1829.2626474438634,4,0.10927821305557893
OCNT-0461396-AA-001,CYP3A4,26889.25,2274.564665307774,4,0.08459011185911744
OCNT-0461397-AA-001,CYP2J2,16299.5,1150.134195068848,4,0.07056254456080542
OCNT-0461397-AA-001,CYP3A4,23624.375,1967.3702572639108,4,0.0832771346231979
OCNT-0461404-AA-001,CYP2J2,7673.625,519.2265682403653,4,0.06766379230681266
OCNT-0461404-AA-001,CYP3A4,8430.875,542.3306763405515,4,0.06432673670770252
OCNT-0461411-AA-001,CYP2J2,13609.25,1738.933030146168,4,0.12777581645911185
OCNT-0461411-AA-001,CYP3A4,20075.0,2092.3265360199716,4,0.10422548124632486
OCNT-0461413-AA-001,CYP2J2,21479.875,681.0131392516104,4,0.03170470681284739
OCNT-0461413-AA-001,CYP3A4,36923.75,3749.7758488563913,4,0.10155457798453275
OCNT-0461426-AA-001,CYP2J2,20565.375,721.8522904075783,4,0.03510037091021089
OCNT-0461426-AA-001,CYP3A4,48480.375,1758.910523354348,4,0.03628087702197741
OCNT-0461465-AA-001,CYP2J2,22751.875,2187.3605241249097,4,0.09613979173694079
OCNT-0461465-AA-001,CYP3A4,39889.5,7310.9563099957495,4,0.1832802193558643
OCNT-0461480-AA-001,CYP2J2,17649.625,1790.3047866680872,4,0.10143585411407252
OCNT-0461480-AA-001,CYP3A4,27317.875,2822.4372557242086,4,0.1033183311558534
OCNT-0461485-AA-001,CYP2J2,13299.0,1830.884394675608,4,0.13767083199305272
OCNT-0461485-AA-001,CYP3A4,19470.5,2092.8073251018595,4,0.10748605968526025
OCNT-0461487-AA-001,CYP2J2,11477.5,1362.968145873801,4,0.11875130872348516
OCNT-0461487-AA-001,CYP3A4,19394.0,1643.411441686672,4,0.08473813765528886
OCNT-0461492-AA-001,CYP2J2,17784.125,968.0636493364816,4,0.054434145584136506
OCNT-0461492-AA-001,CYP3A4,28701.25,3452.078612951913,4,0.12027624625937591
OCNT-0461495-AA-001,CYP2J2,12558.75,597.1014012153493,4,0.04754465223173877
OCNT-0461495-AA-001,CYP3A4,27357.125,3557.869619472679,4,0.13005276027625998
OCNT-0461497-AA-001,CYP2J2,12988.625,923.8072828427656,4,0.07112433247112497
OCNT-0461497-AA-001,CYP3A4,24521.0,676.9139531727797,4,0.027605479106593517
OCNT-0461509-AA-001,CYP2J2,33315.125,2694.8039933360647,4,0.08088830503670824
OCNT-0461509-AA-001,CYP3A4,43243.375,2730.2419421179516,4,0.06313665254198941
OCNT-0461511-AA-001,CYP2J2,18408.125,2312.141733508855,4,0.12560441291597352
OCNT-0461511-AA-001,CYP3A4,28091.0,2965.2954883676152,4,0.10556033919645492
OCNT-0461513-AA-001,CYP2J2,14425.875,985.1693911032082,4,0.06829182916829712
OCNT-0461513-AA-001,CYP3A4,23288.625,1974.9607749269353,4,0.08480366594966149
OCNT-0461519-AA-001,CYP2J2,11682.5,1745.5725421763484,4,0.1494177224204022
OCNT-0461519-AA-001,CYP3A4,16591.5,2317.403539883951,4,0.13967414277696116
OCNT-0461521-AA-001,CYP2J2,21058.875,954.8994166054001,4,0.04534427487723822
OCNT-0461521-AA-001,CYP3A4,37494.625,4223.0709476832935,4,0.11263136910112566
OCNT-0461538-AA-001,CYP2J2,14215.125,1879.5417160840034,4,0.13222125841904334
OCNT-0461538-AA-001,CYP3A4,20052.875,1827.779817839118,4,0.0911480183185263
OCNT-0461539-AA-001,CYP2J2,4407.833333333333,832.648535297657,3,0.18890200067251264
OCNT-0461539-AA-001,CYP3A4,9185.0,1453.33312308867,4,0.1582289736623484
OCNT-0461556-AA-001,CYP2J2,87266.875,2834.5333647415973,4,0.032481206239384615
OCNT-0461556-AA-001,CYP3A4,115799.875,6256.711334971965,4,0.054030380732034165
OCNT-0461558-AA-001,CYP2J2,72410.75,2540.313022050631,4,0.03508198744040948
OCNT-0461558-AA-001,CYP3A4,146697.0,5324.771935648199,4,0.03629775616166792
OCNT-0461560-AA-001,CYP2J2,44001.125,2430.744480435298,4,0.055242780279715534
OCNT-0461560-AA-001,CYP3A4,63639.5,2190.2395987653954,4,0.0344163546031222
OCNT-0461577-AQ-001,CYP2J2,122074.125,4945.234395776066,4,0.04051009495891177
OCNT-0461577-AQ-001,CYP3A4,202991.625,4719.9494413782295,4,0.023251941755617896
OCNT-0461591-AA-001,CYP2J2,29933.875,1270.217984901279,4,0.042434131394658355
OCNT-0461591-AA-001,CYP3A4,36596.25,8431.107899716779,4,0.23038174402341166
OCNT-0461611-AA-001,CYP2J2,233668.875,7697.087028815945,4,0.03294014673035057
OCNT-0461611-AA-001,CYP3A4,330255.0,9799.411776564279,4,0.029672258638216768
